Transcript_ID,Gene_Symbol,SRR1552444,SRR1552445,SRR1552446,SRR1552447,SRR1552448,SRR1552449,SRR1552450,SRR1552451,SRR1552452,SRR1552453,SRR1552454,SRR1552455
ENSMUST00000112599.8,Acvr1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000112610.2,M6pr,0,0,0,0,0,0,1,0,0,1,0,1
ENSMUST00000112621.2,Ccdc93,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000112622.8,Huwe1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000112645.8,Trf,2,4,3,2,11,6,0,0,0,0,0,1
ENSMUST00000112648.8,Dbi,1,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000112693.10,Rif1,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUST00000112698.8,Zfp644,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000112709.8,Tro,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000112729.3,Serpinb5,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000112746.8,Spp1,0,0,1,0,2,0,0,0,0,0,0,0
ENSMUST00000112747.2,Spp1,1,1,1,0,2,2,0,0,0,0,0,0
ENSMUST00000112748.8,Spp1,0,0,0,1,2,2,0,0,0,0,0,0
ENSMUST00000112830.3,Ankrd26,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000112844.10,Gin1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000112874.4,Nck1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000112930.8,Col4a5,0,0,0,0,0,0,0,0,0,0,2,0
ENSMUST00000112931.8,Col4a5,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000113038.8,Uhrf1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000113051.9,Shroom3,0,0,0,0,0,0,0,0,0,1,1,0
ENSMUST00000113055.9,Shroom3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000113115.2,Tceal9,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000113127.7,G3bp2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000113137.2,Ugt1a6b,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000113211.8,Rpl36a,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000113267.8,Csn3,0,0,5,2,6,8,0,0,1,0,0,0
ENSMUST00000113271.3,Csn3,0,0,1,1,7,3,0,0,0,0,0,0
ENSMUST00000113279.8,Csn1s2b,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000113287.8,Cstf2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000113422.9,Hdx,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000113498.9,Fbln2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000113535.9,Fip1l1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000113573.8,Atrx,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000113606.2,Hmces,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000113697.8,Tpm1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000113701.8,Tpm1,0,0,0,0,0,0,1,1,0,0,0,1
ENSMUST00000113705.8,Tpm1,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUST00000113707.9,Tpm1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000113819.2,Arpc2,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000113820.9,Arpc2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000113864.3,Las1l,0,1,1,0,0,0,0,0,0,0,0,0
ENSMUST00000113893.8,Ralgds,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000113918.8,Dctn1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000113922.2,Eif2s3x,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000113978.9,Gk,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000114033.9,Ehmt2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000114036.9,Son,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000114037.9,Son,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000114047.10,Fbxl5,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000114050.8,Tmsb10,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000114057.8,Pls3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000114090.8,Inpp5e,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000114121.11,Nptn,0,0,0,0,1,0,1,0,0,0,0,0
ENSMUST00000114242.9,Brd2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000114299.8,Flna,0,0,0,1,0,0,0,0,2,0,1,2
ENSMUST00000114340.9,Add1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000114372.3,Hcfc1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114418.10,Ehmt1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114457.8,Nfkbiz,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114459.8,Hnrnpa2b1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000114465.9,Slc6a8,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000114474.8,Plet1,3,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000114537.9,Myo1b,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000114573.9,Sidt2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000114582.9,Hmgb3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000114608.3,Etl4,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000114610.8,Etl4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000114634.3,Boc,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000114689.8,Kmt2a,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000114702.2,Plxdc2,0,0,0,0,0,0,0,1,0,0,0,1
ENSMUST00000114748.2,Atp5a1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000114849.3,Uhrf1bp1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114881.9,Rps10,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114896.8,Atp5c1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000114897.9,Atp5c1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000114900.8,Zc3hav1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000114939.2,Smad4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000114988.8,Fam234a,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000114991.8,Sema4c,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115027.8,Cald1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000115075.2,Rpl35a,0,0,0,0,0,1,0,0,0,1,0,0
ENSMUST00000115076.8,Rpl35a,0,0,1,0,0,0,0,0,0,0,1,0
ENSMUST00000115104.10,Dst,0,0,0,0,0,0,1,1,0,0,1,0
ENSMUST00000115124.9,Tnk2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000115231.4,Rpl39,1,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000115246.9,Csnk1a1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000115331.10,Prkcsh,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000115361.9,Cadps2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115366.3,Slc12a2,0,1,0,0,0,1,0,0,0,0,0,0
ENSMUST00000115394.8,Carm1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000115421.3,Steap4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000115433.11,Ap1m2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000115442.8,Met,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000115454.2,Cav1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000115457.8,Eif4g1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115460.8,Eif4g1,0,1,0,0,0,1,0,0,0,0,0,0
ENSMUST00000115463.8,Eif4g1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115467.11,Tes,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000115542.8,Asns,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000115623.8,Wdr13,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115642.8,Hdac6,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115728.5,Sting1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000115731.10,Mapk1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000115766.8,Brd8,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000115799.2,Arid1b,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000115805.3,Ntan1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000115995.4,Fads3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000116259.5,Map7,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000116286.9,Stk40,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000116380.9,Rpn2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000116400.4,Kansl2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000116403.9,Hnrnpk,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUST00000116436.9,Ahr,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000116495.8,Trappc2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000116514.4,Wbp11,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000116556.4,Washc1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000116560.3,Cfl1,0,0,0,0,0,0,1,1,0,0,0,1
ENSMUST00000116578.8,Renbp,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000117095.8,Pld3,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000117179.9,Fgfr1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000117203.8,Med12,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000117245.2,Trp53bp2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000117280.8,Smc2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000117301.8,Ddr1,0,0,0,1,0,0,0,0,0,0,1,0
ENSMUST00000117337.2,Abca3,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000117360.8,Litaf,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000117373.8,Postn,0,0,0,0,0,0,2,0,1,0,0,0
ENSMUST00000117551.4,Rasa3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000117557.8,Hspa8,0,1,1,4,1,0,0,3,2,0,5,3
ENSMUST00000117633.8,Son,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000117728.8,Skil,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000117757.9,Gapdh,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000117831.8,Aip,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000117929.2,Tmcc3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000118009.2,Naf1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000118043.8,Dpysl3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000118108.2,Rabepk,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000118209.8,Atp5pb,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000118228.2,Trib1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000118283.8,Tgif1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000118286.8,Mfn1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000118410.8,Impa1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000118470.8,Skil,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000118522.8,Paxbp1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000118543.8,Rpl9,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000118556.9,Ano1,0,0,0,0,0,1,0,0,1,0,0,0
ENSMUST00000118648.8,Plekhg5,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000118816.6,Cox18,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000118875.8,Gapdh,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000118898.8,Hnrnph3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000118917.2,Chdh,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000119027.8,Rabgef1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000119129.10,Cdon,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000119141.8,Pxylp1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000119161.9,Tpr,0,1,0,0,0,1,0,1,0,0,1,0
ENSMUST00000119172.2,Chp1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000119299.8,Ogt,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000119336.8,Ankrd24,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000119504.8,Usp16,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000119570.8,Tpm3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000119797.8,Rabgef1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000119953.2,Rsl1d1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000119954.9,Pcf11,0,0,0,0,0,0,0,0,0,1,1,0
ENSMUST00000119990.8,Plekhg2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000120035.8,Mapk8ip3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000120187.9,Fgfr2,1,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000120230.8,Mgst1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000120377.8,Lmna,1,2,0,0,0,0,0,0,1,1,1,0
ENSMUST00000120381.9,Stt3a,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000120463.9,Sik3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000120509.8,Sgk1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000120524.2,Tmem132a,0,0,0,0,0,0,0,0,0,2,0,1
ENSMUST00000120537.8,Bcl3,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000120580.8,Prpf39,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000120794.8,Ints11,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000120912.8,Paics,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000120965.8,Tspan12,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000120987.2,Trappc11,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000121093.8,Rtkn,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000121153.8,Rlim,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000121198.8,Magi3,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000121200.9,Palld,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000121270.8,Leng8,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000121285.8,Brd4,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000121326.8,Srsf11,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000121440.4,Maml3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000121493.9,Palld,0,0,0,0,0,0,0,1,0,0,1,1
ENSMUST00000121616.9,Fus,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000121731.8,Actg2,0,0,0,0,0,0,0,0,0,1,1,0
ENSMUST00000121743.2,Tmc4,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUST00000121758.8,Ano1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000121759.8,Synj1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000121785.9,Palld,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000121787.8,Mapk8ip3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000121796.8,Lmo4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000121799.8,Arhgap23,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000121863.5,Chpf2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000121927.8,Nrip1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000122003.8,Cnot6l,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000122054.8,Fgfr2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000122188.10,Lonp2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000122279.2,Rps14,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000122327.7,Fhip1b,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000122328.8,Pxdn,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000122895.8,Ttc3,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUST00000122915.8,Sirt2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000123293.8,Ncoa6,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000123339.2,Ddx5,0,0,0,0,0,0,1,0,1,0,0,0
ENSMUST00000123376.8,Irf1,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000123413.8,Eif4a2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000123676.2,Psmd3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000123687.3,Dlg4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000123879.8,Txndc16,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000123980.8,Hadhb,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000124035.2,Rps19,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUST00000124239.8,Sh2d5,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000124317.2,Chd4,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000124385.2,Cltc,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000124536.2,Tmem259,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000124667.2,Sf1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000124755.2,Slc25a39,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000124758.2,Ptprf,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000125053.8,Ncor2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000125366.8,H13,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000125435.2,Gpc6,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000125515.3,Bnipl,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000125682.2,Cdk4,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000125694.8,Vdac1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000125763.3,Zfp407,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000125788.8,Ehf,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000125842.8,Fntb,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000126070.9,Tcirg1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000126071.9,Faf2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000126074.8,Chpt1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000126166.8,Acin1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000126245.2,Msto1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000126359.2,Trf,1,0,1,1,1,2,0,0,0,0,0,0
ENSMUST00000126432.9,Sec11c,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000126534.8,Ucp2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000126610.2,Rpl12,2,0,0,0,0,0,0,1,0,2,0,0
ENSMUST00000126611.8,Lime1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000126795.3,Eef1b2,0,1,1,0,0,0,0,0,0,0,0,0
ENSMUST00000127047.2,Mfsd2a,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000127210.8,Actn4,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000127387.8,Clu,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000127481.8,Ddx5,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000127568.8,Rps14,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000127569.8,Usp3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000127615.8,Gnptab,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000127638.8,Stat3,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000127713.2,Spop,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000127737.2,Ybx1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000127896.8,Rps27l,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000127906.8,Dsp,0,0,0,0,0,0,2,0,0,1,0,0
ENSMUST00000128055.2,Actg1,1,0,1,0,0,0,1,0,0,0,1,1
ENSMUST00000128200.2,Upf2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000128231.2,Dad1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000128300.9,Akt1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000128309.8,Ppp1cc,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000128482.8,Rps15a,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUST00000128539.8,Clu,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000128594.8,Eif4g1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000128676.2,Znfx1,1,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000128825.2,Slc25a39,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000128952.8,Rpl26,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000129250.2,Klf4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000129254.8,Smap1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000129315.8,Prdx1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000129339.8,Eef1b2,1,0,1,1,0,0,0,0,0,0,0,0
ENSMUST00000129342.8,Khdrbs1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000129368.3,Usp34,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000129414.9,Ubl5,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000129529.9,Psma7,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000129544.8,Setx,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000129585.8,Ddx5,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000129733.8,Tpm1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000129753.8,Aldh2,1,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000129828.8,Lasp1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000129909.8,Uba52,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUST00000129949.8,Ubr4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000130007.8,Flna,0,0,0,0,0,0,1,0,0,4,1,0
ENSMUST00000130238.2,Prkci,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000130382.8,Map4k2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000130411.7,Srsf6,0,1,0,0,0,0,0,1,0,1,0,1
ENSMUST00000130560.8,Apod,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000130705.2,Tiparp,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000130732.2,Col4a5,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000131070.3,Ide,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000131103.9,Actg1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000131252.8,Sf1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000131283.3,Prpf8,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000131374.8,Rps15a,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000131802.2,Lcp1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000131818.8,Wsb1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000131871.8,Eif4a2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000131912.8,Capzb,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000132252.2,Obsl1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000132437.8,Tafazzin,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000132467.8,Sars,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000132525.8,Gnb2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000132527.9,Col9a3,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000132676.8,Pgs1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000132751.2,Arhgef1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000132783.3,Mtif2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000132846.2,Ppia,0,1,1,0,0,1,0,0,0,1,0,1
ENSMUST00000132925.2,Trrap,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000133052.2,Degs1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000133131.2,Psmc5,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000133191.8,Nbeal2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000133199.3,Lins1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000133426.8,Ddx5,0,2,0,0,0,0,1,1,0,0,0,0
ENSMUST00000133473.2,Alpl,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000133757.8,Elovl5,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000133964.2,Hspa8,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000133967.8,Tmem256,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000134172.8,Mfn2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000134214.3,Gm49450,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000134465.8,Phldb1,0,0,0,0,1,0,0,0,1,0,0,0
ENSMUST00000134503.8,Ggt1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000134844.2,Cc2d1b,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000134996.8,Adamts7,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000135001.8,Ptgr2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000135079.2,Pdia3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000135091.2,Mtln,0,0,0,0,0,0,0,0,1,0,0,0
